comp_id,skater_fullname,skater_nat,gender,bv,num_quads,num_triples,num_doubles,num_jump_errors,num_spin_errors,judge_nat,judge_tes,judge_pcs,judge_total
GPCHN_1920,Brendan KERRY,AUS,M,61.18,1,5,2,0,0,CHN,70.12,77.5,147.62
GPCHN_1920,He ZHANG,CHN,M,66.16,0,7,3,0,0,CHN,65.77,71.5,137.26999999999998
GPCHN_1920,Camden PULKINEN,USA,M,62.53,0,7,3,0,1,CHN,64.38,79.0,143.38
GPCHN_1920,Andrei LAZUKIN,RUS,M,72.26,3,5,1,5,1,CHN,61.57,74.5,136.07
GPCHN_1920,Chih-I TSAO,TPE,M,66.58,0,8,3,2,0,CHN,57.86,64.5,122.36
GPCHN_1920,Conrad ORZEL,CAN,M,63.12,2,4,3,2,0,CHN,56.75,65.5,122.25
GPCAN_1920,Rika KIHIRA,JPN,F,36.19,0,4,0,0,0,LAT,45.91,34.0,79.91
GPCAN_1920,Young YOU,KOR,F,35.93,0,4,0,0,0,LAT,45.32,32.4,77.72
GPCAN_1920,Alexandra TRUSOVA,RUS,F,32.48,0,3,1,0,0,LAT,41.32,34.0,75.32
GPCAN_1920,Bradie TENNELL,USA,F,31.19,0,3,1,1,0,LAT,37.14,33.8,70.94
GPCAN_1920,Gabrielle DALEMAN,CAN,F,29.53,0,3,1,1,0,LAT,33.38,32.8,66.18
GPCAN_1920,Evgenia MEDVEDEVA,RUS,F,29.85,0,3,1,3,0,LAT,29.34,34.4,63.739999999999995
GPCAN_1920,Serafima SAKHANOVICH,RUS,F,30.99,0,3,1,0,0,LAT,35.03,30.8,65.83
GPCAN_1920,Yelim KIM,KOR,F,28.65,0,3,1,2,0,LAT,31.24,30.2,61.44
GPCAN_1920,Alexia PAGANINI,SUI,F,29.76,0,3,1,0,1,LAT,31.19,26.8,57.99
GPCAN_1920,Marin HONDA,JPN,F,24.39,0,2,2,3,0,LAT,27.47,30.2,57.67
GPCAN_1920,Alicia PINEAULT,CAN,F,27.62,0,3,1,1,0,LAT,30.54,27.6,58.14
GPCAN_1920,Veronik MALLET,CAN,F,24.54,0,2,2,1,0,LAT,24.2,27.8,52.0
GPCAN_1920,Alexandra TRUSOVA,RUS,F,88.4,4,5,1,0,0,LAT,100.38,66.4,166.78
GPCAN_1920,Rika KIHIRA,JPN,F,65.97,0,7,4,0,0,LAT,75.29,68.4,143.69
GPCAN_1920,Evgenia MEDVEDEVA,RUS,F,60.3,0,7,4,1,1,LAT,73.96,76.0,149.95999999999998
GPCAN_1920,Young YOU,KOR,F,67.11,0,8,2,1,0,LAT,73.33,64.0,137.32999999999998
GPCAN_1920,Bradie TENNELL,USA,F,58.97,0,7,3,3,0,LAT,67.38,67.6,134.98
GPCAN_1920,Marin HONDA,JPN,F,49.95,0,5,5,1,2,LAT,55.0,62.8,117.8
GPCAN_1920,Yelim KIM,KOR,F,50.92,0,6,4,3,0,LAT,54.17,60.0,114.17
GPCAN_1920,Serafima SAKHANOVICH,RUS,F,48.91,0,5,3,1,0,LAT,54.89,60.8,115.69
GPCAN_1920,Alexia PAGANINI,SUI,F,52.5,0,6,3,0,1,LAT,50.35,54.8,105.15
GPCAN_1920,Alicia PINEAULT,CAN,F,49.91,0,5,5,2,0,LAT,49.96,52.4,102.36
GPCAN_1920,Gabrielle DALEMAN,CAN,F,50.33,0,7,2,4,0,LAT,45.93,59.2,105.13
GPCAN_1920,Veronik MALLET,CAN,F,44.93,0,4,5,1,0,LAT,44.38,53.6,97.98
GPCAN_1920,Yuzuru HANYU,JPN,M,45.77,2,2,0,0,0,CAN,59.5,48.25,107.75
GPCAN_1920,Camden PULKINEN,USA,M,40.81,1,3,0,0,0,CAN,49.99,41.25,91.24000000000001
GPCAN_1920,Nam NGUYEN,CAN,M,39.63,1,3,0,0,0,CAN,44.68,40.0,84.68
GPCAN_1920,Deniss VASILJEVS,LAT,M,36.99,0,4,0,0,0,CAN,40.81,40.0,80.81
GPCAN_1920,Keiji TANAKA,JPN,M,33.22,0,3,1,0,0,CAN,36.79,37.0,73.78999999999999
GPCAN_1920,Andrei LAZUKIN,RUS,M,41.6,1,3,0,1,0,CAN,42.37,34.75,77.12
GPCAN_1920,Julian Zhi Jie YEE,MAS,M,35.55,0,4,0,0,0,CAN,38.22,34.25,72.47
GPCAN_1920,Nicolas NADEAU,CAN,M,33.29,0,4,0,0,0,CAN,38.55,36.25,74.8
GPCAN_1920,Matteo RIZZO,ITA,M,34.82,1,2,0,2,1,CAN,29.98,39.5,69.48
GPCAN_1920,Paul FENTZ,GER,M,34.23,0,4,0,1,0,CAN,32.33,35.5,67.83
GPCAN_1920,Roman SADOVSKY,CAN,M,27.25,1,1,0,3,0,CAN,28.44,35.75,64.19
GPCAN_1920,Brendan KERRY,AUS,M,27.3,0,3,1,1,0,CAN,23.33,35.0,58.33
GPCAN_1920,Yuzuru HANYU,JPN,M,92.98,4,5,1,0,0,CAN,118.96,95.0,213.95999999999998
GPCAN_1920,Nam NGUYEN,CAN,M,79.7,2,7,0,0,0,CAN,94.44,86.0,180.44
GPCAN_1920,Keiji TANAKA,JPN,M,71.08,2,6,1,0,0,CAN,83.63,83.5,167.13
GPCAN_1920,Camden PULKINEN,USA,M,68.65,1,7,1,2,0,CAN,71.9,81.5,153.4
GPCAN_1920,Matteo RIZZO,ITA,M,72.95,1,8,1,3,0,CAN,73.34,78.5,151.84
GPCAN_1920,Nicolas NADEAU,CAN,M,62.41,0,7,4,1,0,CAN,71.1,81.0,152.1
GPCAN_1920,Deniss VASILJEVS,LAT,M,58.26,1,6,1,1,0,CAN,61.42,73.5,134.92000000000002
GPCAN_1920,Roman SADOVSKY,CAN,M,69.47,2,6,0,4,0,CAN,65.82,77.5,143.32
GPCAN_1920,Brendan KERRY,AUS,M,63.95,1,5,3,0,0,CAN,67.57,69.0,136.57
GPCAN_1920,Julian Zhi Jie YEE,MAS,M,57.63,0,6,4,1,0,CAN,61.18,73.5,134.68
GPCAN_1920,Paul FENTZ,GER,M,62.05,0,7,3,1,0,CAN,64.17,72.5,136.67000000000002
GPCAN_1920,Andrei LAZUKIN,RUS,M,53.41,1,4,4,1,0,CAN,56.71,80.0,136.71
WC_1617,Evgenia MEDVEDEVA,RUS,F,33.1,0,3,1,0,0,CAN,43.2,37.2,80.4
WC_1617,Kaetlyn OSMOND,CAN,F,32.53,0,3,1,0,0,CAN,43.63,37.2,80.83000000000001
WC_1617,Gabrielle DALEMAN,CAN,F,31.83,0,3,1,0,0,CAN,40.23,32.8,73.03
WC_1617,Anna POGORILAYA,RUS,F,32.84,0,3,1,0,0,CAN,36.74,32.8,69.53999999999999
WC_1617,Karen CHEN,USA,F,32.24,0,3,1,0,0,CAN,38.84,31.8,70.64
WC_1617,Maria SOTSKOVA,RUS,F,33.06,0,3,1,0,0,CAN,35.96,29.8,65.76
WC_1617,Ashley WAGNER,USA,F,31.34,0,3,1,0,0,CAN,36.04,33.8,69.84
WC_1617,Carolina KOSTNER,ITA,F,29.53,0,3,1,0,0,CAN,33.43,34.0,67.43
WC_1617,Wakaba HIGUCHI,JPN,F,33.36,0,3,1,0,0,CAN,35.86,29.4,65.25999999999999
WC_1617,Elizabet TURSYNBAEVA,KAZ,F,32.84,0,3,1,0,0,CAN,35.54,27.6,63.14
WC_1617,Dabin CHOI,KOR,F,32.46,0,3,1,0,0,CAN,35.16,27.8,62.959999999999994
WC_1617,Rika HONGO,JPN,F,29.96,0,3,1,1,0,CAN,32.86,30.6,63.46
WC_1617,Mariah BELL,USA,F,31.16,0,3,1,1,0,CAN,31.76,30.2,61.96
WC_1617,Ivett TOTH,HUN,F,31.53,0,3,1,0,0,CAN,34.63,29.6,64.23
WC_1617,Mai MIHARA,JPN,F,26.43,0,2,2,1,0,CAN,31.83,30.4,62.23
WC_1617,Xiangning LI,CHN,F,30.63,0,3,1,1,0,CAN,32.03,25.8,57.83
WC_1617,Loena HENDRICKX,BEL,F,28.4,0,2,2,0,0,CAN,30.2,28.6,58.8
WC_1617,Nicole RAJICOVA,SVK,F,29.03,0,2,2,0,0,CAN,28.13,27.8,55.93
WC_1617,Kailani CRAINE,AUS,F,28.34,0,2,2,0,0,CAN,29.34,26.8,56.14
WC_1617,Zijun LI,CHN,F,28.93,0,3,1,1,0,CAN,29.63,29.0,58.629999999999995
WC_1617,Angelina KUCHVALSKA,LAT,F,28.13,0,3,1,1,0,CAN,28.03,29.0,57.03
WC_1617,Laurine LECAVELIER,FRA,F,30.34,0,3,1,1,0,CAN,28.64,28.2,56.84
WC_1617,Anastasia GALUSTYAN,ARM,F,28.93,0,2,2,1,0,CAN,28.63,26.0,54.629999999999995
WC_1617,Nicole SCHOTT,GER,F,30.03,0,3,1,0,0,CAN,27.63,25.6,53.230000000000004
WC_1617,Shuran YU,SGP,F,28.93,0,3,1,0,0,CAN,28.83,22.8,51.629999999999995
WC_1617,Joshi HELGESSON,SWE,F,27.53,0,2,2,0,0,CAN,27.13,26.2,53.33
WC_1617,Helery HAELVIN,EST,F,28.03,0,2,2,0,0,CAN,27.53,25.8,53.33
WC_1617,Amy LIN,TPE,F,27.53,0,2,2,0,0,CAN,27.63,25.6,53.230000000000004
WC_1617,Emmi PELTONEN,FIN,F,22.9,0,2,1,1,0,CAN,25.6,28.4,54.0
WC_1617,Isadora WILLIAMS,BRA,F,27.9,0,2,2,0,0,CAN,27.2,26.0,53.2
WC_1617,Kerstin FRANK,AUT,F,27.36,0,2,2,0,0,CAN,27.86,22.6,50.46
WC_1617,Natasha MCKAY,GBR,F,23.6,0,2,2,0,0,CAN,25.6,28.8,54.400000000000006
WC_1617,Yasmine Kimiko YAMADA,SUI,F,27.39,0,3,1,1,0,CAN,24.99,20.4,45.39
WC_1617,Anne Line GJERSEM,NOR,F,28.23,0,3,1,1,0,CAN,23.23,24.2,47.43
WC_1617,Anna KHNYCHENKOVA,UKR,F,28.6,0,2,2,0,0,CAN,25.3,22.6,47.900000000000006
WC_1617,Dasa GRM,SLO,F,25.96,0,2,2,1,0,CAN,24.06,24.2,48.26
WC_1617,Michaela-Lucie HANZLIKOVA,CZE,F,20.03,0,2,1,3,0,CAN,16.33,21.8,38.129999999999995
WC_1617,Evgenia MEDVEDEVA,RUS,F,62.33,0,7,4,0,0,CZE,77.33,74.4,151.73000000000002
WC_1617,Kaetlyn OSMOND,CAN,F,57.89,0,6,5,0,0,CZE,69.19,68.8,137.99
WC_1617,Gabrielle DALEMAN,CAN,F,59.78,0,7,4,0,0,CZE,70.98,66.4,137.38
WC_1617,Mai MIHARA,JPN,F,63.02,0,7,4,0,0,CZE,73.02,59.2,132.22
WC_1617,Carolina KOSTNER,ITA,F,51.16,0,5,4,0,0,CZE,58.36,68.0,126.36
WC_1617,Karen CHEN,USA,F,59.05,0,7,3,1,0,CZE,65.95,63.2,129.15
WC_1617,Dabin CHOI,KOR,F,61.99,0,7,4,0,0,CZE,69.19,57.6,126.78999999999999
WC_1617,Elizabet TURSYNBAEVA,KAZ,F,62.82,0,7,4,0,0,CZE,67.82,56.0,123.82
WC_1617,Mariah BELL,USA,F,59.0,0,6,4,0,0,CZE,65.9,62.0,127.9
WC_1617,Ashley WAGNER,USA,F,52.87,0,6,3,3,0,CZE,55.37,67.2,122.57
WC_1617,Maria SOTSKOVA,RUS,F,52.79,0,6,4,2,0,CZE,57.39,62.8,120.19
WC_1617,Wakaba HIGUCHI,JPN,F,55.04,0,6,5,1,0,CZE,58.24,61.2,119.44
WC_1617,Xiangning LI,CHN,F,58.7,0,7,3,1,0,CZE,64.1,56.4,120.5
WC_1617,Loena HENDRICKX,BEL,F,51.27,0,5,4,0,0,CZE,59.47,56.8,116.27
WC_1617,Anna POGORILAYA,RUS,F,53.89,0,6,2,1,0,CZE,52.29,58.0,110.28999999999999
WC_1617,Nicole RAJICOVA,SVK,F,52.58,0,6,4,1,0,CZE,57.68,55.2,112.88
WC_1617,Laurine LECAVELIER,FRA,F,55.48,0,7,3,1,0,CZE,53.18,50.8,103.97999999999999
WC_1617,Rika HONGO,JPN,F,51.74,0,6,5,3,0,CZE,50.84,54.8,105.64
WC_1617,Nicole SCHOTT,GER,F,47.03,0,4,6,0,0,CZE,52.83,56.0,108.83
WC_1617,Zijun LI,CHN,F,53.76,0,7,2,2,0,CZE,55.06,51.6,106.66
WC_1617,Ivett TOTH,HUN,F,44.59,0,5,3,1,0,CZE,47.29,52.4,99.69
WC_1617,Angelina KUCHVALSKA,LAT,F,47.71,0,5,4,1,0,CZE,49.21,54.8,104.00999999999999
WC_1617,Anastasia GALUSTYAN,ARM,F,49.57,0,5,5,3,0,CZE,50.47,52.8,103.27
WC_1617,Kailani CRAINE,AUS,F,48.4,0,5,4,2,0,CZE,47.3,50.4,97.69999999999999
WC_1617,Javier FERNANDEZ,ESP,M,47.75,2,2,0,0,0,GER,60.35,47.5,107.85
WC_1617,Shoma UNO,JPN,M,49.85,2,2,0,0,0,GER,56.45,45.0,101.45
WC_1617,Patrick CHAN,CAN,M,42.9,1,3,0,0,0,GER,53.4,47.25,100.65
WC_1617,Boyang JIN,CHN,M,50.73,2,2,0,0,0,GER,56.23,39.75,95.97999999999999
WC_1617,Yuzuru HANYU,JPN,M,45.45,2,1,1,2,0,GER,52.55,47.25,99.8
WC_1617,Nathan CHEN,USA,M,52.15,2,2,0,0,0,GER,51.45,42.25,93.7
WC_1617,Mikhail KOLYADA,RUS,M,42.7,1,3,0,0,0,GER,48.6,41.25,89.85
WC_1617,Jason BROWN,USA,M,38.3,0,4,0,0,0,GER,48.7,44.25,92.95
WC_1617,Denis TEN,KAZ,M,43.55,1,3,0,0,0,GER,47.05,43.0,90.05
WC_1617,Maxim KOVTUN,RUS,M,47.45,2,2,0,0,0,GER,45.45,43.5,88.95
WC_1617,Alexei BYCHENKO,ISR,M,41.26,1,3,0,0,0,GER,43.26,38.75,82.00999999999999
WC_1617,Kevin REYNOLDS,CAN,M,45.6,2,2,0,0,0,GER,47.1,34.75,81.85
WC_1617,Brendan KERRY,AUS,M,42.95,1,3,0,0,0,GER,47.65,35.5,83.15
WC_1617,Deniss VASILJEVS,LAT,M,38.23,0,4,0,0,0,GER,41.83,38.25,80.08
WC_1617,Michal BREZINA,CZE,M,36.8,0,4,0,0,0,GER,38.4,39.25,77.65
WC_1617,Misha GE,UZB,M,37.83,0,4,0,1,0,GER,39.23,39.25,78.47999999999999
WC_1617,Chafik BESSEGHIER,FRA,M,39.7,1,2,1,0,0,GER,41.2,37.0,78.2
WC_1617,Alexander MAJOROV,SWE,M,40.76,1,3,0,0,0,GER,41.26,35.25,76.50999999999999
WC_1617,Moris KVITELASHVILI,GEO,M,38.43,1,2,1,0,0,GER,39.93,33.25,73.18
WC_1617,Paul FENTZ,GER,M,39.3,1,2,1,0,0,GER,39.1,33.75,72.85
WC_1617,Jorik HENDRICKX,BEL,M,34.24,0,3,1,0,0,GER,35.34,39.25,74.59
WC_1617,Keiji TANAKA,JPN,M,40.16,1,3,0,1,0,GER,35.76,36.75,72.50999999999999
WC_1617,Julian Zhi Jie YEE,MAS,M,37.7,0,4,0,0,0,GER,38.9,30.5,69.4
WC_1617,Michael Christian MARTINEZ,PHI,M,35.11,0,4,0,0,0,GER,37.11,33.0,70.11
WC_1617,Ivan PAVLOV,UKR,M,36.93,0,4,0,0,0,GER,35.93,31.5,67.43
WC_1617,Jinseo KIM,KOR,M,37.41,0,4,0,0,0,GER,36.91,28.5,65.41
WC_1617,Javier RAYA,ESP,M,37.3,0,4,0,0,0,GER,34.2,31.5,65.7
WC_1617,Stephane WALKER,SUI,M,35.63,0,4,0,1,0,GER,34.03,31.5,65.53
WC_1617,Igor REZNICHENKO,POL,M,40.93,1,3,0,1,0,GER,33.53,26.75,60.28
WC_1617,Matteo RIZZO,ITA,M,34.0,0,4,0,1,0,GER,30.1,32.75,62.85
WC_1617,Graham NEWBERRY,GBR,M,35.94,0,4,0,0,1,GER,33.64,29.5,63.14
WC_1617,Chih-I TSAO,TPE,M,37.7,0,4,0,1,0,GER,32.9,26.5,59.4
WC_1617,Valtter VIRTANEN,FIN,M,35.26,1,2,1,0,0,GER,29.86,29.5,59.36
WC_1617,Nicholas VRDOLJAK,CRO,M,32.43,0,3,1,0,0,GER,31.73,24.0,55.730000000000004
WC_1617,Slavik HAYRAPETYAN,ARM,M,32.34,0,3,0,1,0,GER,30.24,25.75,55.989999999999995
WC_1617,Larry LOUPOLOVER,AZE,M,22.93,1,1,1,3,0,GER,18.13,22.75,40.879999999999995
WC_1617,Yuzuru HANYU,JPN,M,103.43,4,6,1,0,0,CHN,123.33,98.0,221.32999999999998
WC_1617,Shoma UNO,JPN,M,104.74,4,6,1,1,0,CHN,111.74,88.5,200.24
WC_1617,Boyang JIN,CHN,M,103.7,4,6,1,0,0,CHN,122.1,90.0,212.1
WC_1617,Nathan CHEN,USA,M,112.87,6,3,3,0,0,CHN,108.37,85.0,193.37
WC_1617,Patrick CHAN,CAN,M,87.15,3,6,2,1,0,CHN,93.55,94.0,187.55
WC_1617,Javier FERNANDEZ,ESP,M,91.39,3,6,2,0,0,CHN,96.79,94.5,191.29000000000002
WC_1617,Jason BROWN,USA,M,77.71,1,7,3,1,0,CHN,86.31,84.0,170.31
WC_1617,Kevin REYNOLDS,CAN,M,88.54,4,6,1,3,0,CHN,90.34,80.0,170.34
WC_1617,Mikhail KOLYADA,RUS,M,77.47,2,5,2,0,0,CHN,81.57,81.5,163.07
WC_1617,Misha GE,UZB,M,75.03,0,8,3,1,0,CHN,83.23,82.5,165.73000000000002
WC_1617,Moris KVITELASHVILI,GEO,M,84.24,3,5,3,0,0,CHN,89.64,71.5,161.14
WC_1617,Alexei BYCHENKO,ISR,M,83.12,2,7,1,1,0,CHN,83.52,75.5,159.01999999999998
WC_1617,Deniss VASILJEVS,LAT,M,71.29,0,8,3,1,0,CHN,76.49,78.0,154.49
WC_1617,Maxim KOVTUN,RUS,M,72.08,2,4,5,1,0,CHN,77.78,81.0,158.78
WC_1617,Brendan KERRY,AUS,M,77.87,1,8,1,1,0,CHN,80.37,74.0,154.37
WC_1617,Chafik BESSEGHIER,FRA,M,82.54,2,6,4,0,0,CHN,82.64,73.5,156.14
WC_1617,Keiji TANAKA,JPN,M,74.2,2,6,2,1,1,CHN,74.8,73.0,147.8
WC_1617,Michal BREZINA,CZE,M,66.69,1,5,4,0,0,CHN,69.99,78.5,148.49
WC_1617,Julian Zhi Jie YEE,MAS,M,70.52,0,8,3,0,0,CHN,74.52,68.0,142.51999999999998
WC_1617,Denis TEN,KAZ,M,72.05,1,7,2,1,0,CHN,64.95,82.5,147.45
WC_1617,Paul FENTZ,GER,M,73.63,2,6,2,2,0,CHN,74.33,76.0,150.32999999999998
WC_1617,Jorik HENDRICKX,BEL,M,68.99,0,8,3,1,0,CHN,71.89,70.5,142.39
WC_1617,Alexander MAJOROV,SWE,M,57.68,0,5,6,1,0,CHN,59.08,66.5,125.58
WC_1617,Michael Christian MARTINEZ,PHI,M,69.15,0,8,3,1,0,CHN,66.45,62.0,128.45
4CC_1617,Gabrielle DALEMAN,CAN,F,32.13,0,3,1,0,0,CAN,37.63,33.2,70.83000000000001
4CC_1617,Kaetlyn OSMOND,CAN,F,32.53,0,3,1,1,0,CAN,36.33,34.6,70.93
4CC_1617,Elizabet TURSYNBAEVA,KAZ,F,32.84,0,3,1,0,0,CAN,35.74,27.4,63.14
4CC_1617,Mai MIHARA,JPN,F,32.26,0,3,1,0,0,CAN,37.36,27.6,64.96000000000001
4CC_1617,Mirai NAGASU,USA,F,29.89,0,3,1,1,0,CAN,31.99,32.4,64.39
4CC_1617,Dabin CHOI,KOR,F,32.46,0,3,1,0,0,CAN,34.96,25.2,60.16
4CC_1617,Mariah BELL,USA,F,28.96,0,2,2,0,0,CAN,30.96,28.2,59.16
4CC_1617,Zijun LI,CHN,F,29.03,0,3,1,1,0,CAN,30.13,27.2,57.33
4CC_1617,Rika HONGO,JPN,F,28.43,0,2,2,2,0,CAN,28.73,28.2,56.93
4CC_1617,Wakaba HIGUCHI,JPN,F,32.46,0,3,1,1,0,CAN,30.66,26.8,57.46
4CC_1617,Xiangning LI,CHN,F,31.93,0,3,1,0,0,CAN,32.63,23.0,55.63
4CC_1617,Karen CHEN,USA,F,24.51,0,2,2,1,0,CAN,27.71,33.2,60.910000000000004
4CC_1617,Kailani CRAINE,AUS,F,27.94,0,2,2,0,0,CAN,29.24,23.6,52.84
4CC_1617,Alaine CHARTRAND,CAN,F,27.94,0,2,1,1,0,CAN,24.94,26.8,51.74
4CC_1617,Ziquan ZHAO,CHN,F,27.59,0,3,1,2,0,CAN,26.79,22.8,49.59
4CC_1617,Brooklee HAN,AUS,F,26.23,0,2,2,2,0,CAN,24.93,22.0,46.93
4CC_1617,Nahyun KIM,KOR,F,24.44,0,2,2,2,0,CAN,21.94,23.6,45.540000000000006
4CC_1617,Amy LIN,TPE,F,23.93,0,2,2,1,0,CAN,21.83,21.8,43.629999999999995
4CC_1617,Maisy Hiu Ching MA,HKG,F,25.03,0,2,1,1,0,CAN,22.83,22.4,45.23
4CC_1617,Shuran YU,SGP,F,21.23,0,1,3,1,0,CAN,21.73,20.0,41.730000000000004
4CC_1617,Chloe ING,SGP,F,23.66,0,2,1,3,0,CAN,21.66,23.0,44.66
4CC_1617,Suh Hyun SON,KOR,F,22.6,0,2,1,3,0,CAN,18.8,18.8,37.6
4CC_1617,Michaela DU TOIT,RSA,F,19.33,0,2,1,3,0,CAN,15.83,16.2,32.03
4CC_1617,Mai MIHARA,JPN,F,62.52,0,7,4,0,0,TWN,74.22,62.8,137.01999999999998
4CC_1617,Mirai NAGASU,USA,F,60.77,0,7,4,0,0,TWN,72.47,63.2,135.67000000000002
4CC_1617,Gabrielle DALEMAN,CAN,F,55.32,0,6,4,0,0,TWN,63.52,64.8,128.32
4CC_1617,Dabin CHOI,KOR,F,59.14,0,7,4,2,0,TWN,64.24,53.2,117.44
4CC_1617,Zijun LI,CHN,F,59.24,0,7,4,1,0,TWN,63.64,57.2,120.84
4CC_1617,Kaetlyn OSMOND,CAN,F,54.26,0,7,1,2,0,TWN,55.66,65.2,120.86
4CC_1617,Mariah BELL,USA,F,58.09,0,6,4,2,0,TWN,59.19,59.6,118.78999999999999
4CC_1617,Alaine CHARTRAND,CAN,F,57.13,0,7,3,3,0,TWN,59.33,57.2,116.53
4CC_1617,Wakaba HIGUCHI,JPN,F,52.13,0,5,5,1,0,TWN,59.53,57.6,117.13
4CC_1617,Karen CHEN,USA,F,48.64,0,5,4,3,0,TWN,55.64,63.6,119.24000000000001
4CC_1617,Elizabet TURSYNBAEVA,KAZ,F,51.94,0,6,2,1,0,TWN,54.44,60.4,114.84
4CC_1617,Xiangning LI,CHN,F,55.53,0,6,4,2,0,TWN,56.33,48.8,105.13
4CC_1617,Rika HONGO,JPN,F,50.11,0,7,3,5,0,TWN,51.01,60.8,111.81
4CC_1617,Brooklee HAN,AUS,F,51.97,0,6,5,2,0,TWN,53.37,50.0,103.37
4CC_1617,Ziquan ZHAO,CHN,F,53.06,0,6,4,1,0,TWN,54.46,49.2,103.66
4CC_1617,Suh Hyun SON,KOR,F,50.66,0,6,4,5,0,TWN,43.06,42.0,85.06
4CC_1617,Kailani CRAINE,AUS,F,36.79,0,5,3,6,0,TWN,37.89,46.8,84.69
4CC_1617,Maisy Hiu Ching MA,HKG,F,42.39,0,4,5,2,0,TWN,40.59,42.0,82.59
4CC_1617,Amy LIN,TPE,F,33.34,0,3,2,1,0,TWN,35.14,47.2,82.34
4CC_1617,Chloe ING,SGP,F,43.71,0,3,8,4,0,TWN,40.31,42.4,82.71000000000001
4CC_1617,Shuran YU,SGP,F,40.53,0,3,6,1,1,TWN,37.23,40.4,77.63
4CC_1617,Nathan CHEN,USA,M,53.15,2,2,0,0,0,CHN,55.65,42.75,98.4
4CC_1617,Shoma UNO,JPN,M,49.85,2,2,0,0,0,CHN,53.85,42.5,96.35
4CC_1617,Yuzuru HANYU,JPN,M,39.55,1,2,1,0,0,CHN,48.05,47.0,95.05
4CC_1617,Boyang JIN,CHN,M,50.53,2,2,0,0,0,CHN,53.53,42.5,96.03
4CC_1617,Patrick CHAN,CAN,M,41.43,1,3,0,1,0,CHN,43.13,45.75,88.88
4CC_1617,Han YAN,CHN,M,40.68,1,3,0,0,0,CHN,43.58,41.25,84.83
4CC_1617,Grant HOCHSTEIN,USA,M,39.3,1,2,1,0,0,CHN,41.8,36.5,78.3
4CC_1617,Misha GE,UZB,M,37.33,0,4,0,1,0,CHN,41.93,42.25,84.18
4CC_1617,Jason BROWN,USA,M,36.32,0,4,0,1,0,CHN,36.42,41.0,77.42
4CC_1617,Brendan KERRY,AUS,M,42.75,1,3,0,0,0,CHN,41.45,34.0,75.45
4CC_1617,Keiji TANAKA,JPN,M,35.56,0,4,0,0,0,CHN,37.56,36.0,73.56
4CC_1617,Kevin REYNOLDS,CAN,M,38.9,2,2,0,2,0,CHN,36.0,34.75,70.75
4CC_1617,Nam NGUYEN,CAN,M,39.49,2,2,0,3,0,CHN,31.59,35.0,66.59
4CC_1617,Michael Christian MARTINEZ,PHI,M,36.0,0,4,0,0,0,CHN,35.7,32.0,67.7
4CC_1617,Julian Zhi Jie YEE,MAS,M,37.7,0,4,0,0,0,CHN,37.2,32.25,69.45
4CC_1617,June Hyoung LEE,KOR,M,33.46,0,3,1,0,0,CHN,33.06,32.75,65.81
4CC_1617,Sihyeong LEE,KOR,M,32.04,0,3,1,0,0,CHN,34.24,31.5,65.74000000000001
4CC_1617,Jinseo KIM,KOR,M,31.4,0,3,0,1,0,CHN,29.9,31.75,61.65
4CC_1617,Andrew DODDS,AUS,M,27.6,0,2,2,0,0,CHN,26.5,27.25,53.75
4CC_1617,Mark WEBSTER,AUS,M,34.23,0,4,0,0,0,CHN,29.13,21.25,50.379999999999995
4CC_1617,Leslie Man Cheuk IP,HKG,M,27.61,0,2,2,0,0,CHN,27.41,23.0,50.41
4CC_1617,Chih-I TSAO,TPE,M,30.26,0,4,0,2,1,CHN,24.16,27.25,51.41
4CC_1617,Kai Xiang CHEW,MAS,M,29.43,0,3,1,1,0,CHN,25.53,21.75,47.28
4CC_1617,Micah TANG,TPE,M,26.21,0,2,2,0,0,CHN,24.51,21.0,45.510000000000005
4CC_1617,Harry Hau Yin LEE,HKG,M,26.36,0,2,1,1,0,CHN,20.86,21.0,41.86
4CC_1617,Harrison Jon-Yen WONG,HKG,M,23.23,0,2,2,1,0,CHN,22.03,21.0,43.03
4CC_1617,Yuzuru HANYU,JPN,M,93.2,4,4,2,0,0,USA,109.5,91.5,201.0
4CC_1617,Nathan CHEN,USA,M,106.48,5,4,3,1,0,USA,116.18,92.0,208.18
4CC_1617,Shoma UNO,JPN,M,91.23,4,4,1,1,0,USA,95.83,92.0,187.82999999999998
4CC_1617,Patrick CHAN,CAN,M,85.73,3,6,2,2,0,USA,87.23,92.0,179.23000000000002
4CC_1617,Boyang JIN,CHN,M,106.18,5,5,1,1,0,USA,101.68,78.5,180.18
4CC_1617,Jason BROWN,USA,M,70.04,0,7,3,2,0,USA,79.84,90.5,170.34
4CC_1617,Nam NGUYEN,CAN,M,90.31,3,6,3,1,0,USA,92.61,73.0,165.61
4CC_1617,Misha GE,UZB,M,73.73,0,8,3,0,0,USA,82.33,84.0,166.32999999999998
4CC_1617,Grant HOCHSTEIN,USA,M,76.4,2,6,2,0,0,USA,80.3,84.5,164.8
4CC_1617,Han YAN,CHN,M,74.42,2,6,1,0,0,USA,74.32,82.0,156.32
4CC_1617,Brendan KERRY,AUS,M,78.14,1,8,2,0,0,USA,78.14,77.0,155.14
4CC_1617,Kevin REYNOLDS,CAN,M,76.15,3,7,0,5,0,USA,73.65,74.5,148.15
