element,comp_id,skater_fullname,event,bv,goe,failed_req,invalid,num_spin_errors,date
CCoSp4,WC_1617,Chih-I TSAO,MEN_SP,3.50,0.14,0,0,0,2017-03-29
FCSp3,WC_1617,Valtter VIRTANEN,MEN_SP,2.80,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Valtter VIRTANEN,MEN_SP,3.50,0.14,0,0,0,2017-03-29
CSSp3,WC_1617,Valtter VIRTANEN,MEN_SP,2.60,0.14,0,0,0,2017-03-29
CSSp4,WC_1617,Nicholas VRDOLJAK,MEN_SP,3.00,-0.17,0,0,0,2017-03-29
FCSp4,WC_1617,Nicholas VRDOLJAK,MEN_SP,3.20,0.36,0,0,0,2017-03-29
CCoSp4,WC_1617,Nicholas VRDOLJAK,MEN_SP,3.50,0.21,0,0,0,2017-03-29
FCSp4,WC_1617,Slavik HAYRAPETYAN,MEN_SP,3.20,0.00,0,0,0,2017-03-29
CSSp4,WC_1617,Slavik HAYRAPETYAN,MEN_SP,3.00,0.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Slavik HAYRAPETYAN,MEN_SP,3.50,0.21,0,0,0,2017-03-29
FCSp3,WC_1617,Larry LOUPOLOVER,MEN_SP,2.80,0.07,0,0,0,2017-03-29
CSSp2,WC_1617,Larry LOUPOLOVER,MEN_SP,2.30,-0.21,0,0,0,2017-03-29
CCoSp4,WC_1617,Larry LOUPOLOVER,MEN_SP,3.50,0.14,0,0,0,2017-03-29
FCCoSp4,WC_1617,Yuzuru HANYU,MEN_FS,3.50,0.86,0,0,0,2017-03-29
FCSSp4,WC_1617,Yuzuru HANYU,MEN_FS,3.00,0.79,0,0,0,2017-03-29
CCoSp4,WC_1617,Yuzuru HANYU,MEN_FS,3.50,1.00,0,0,0,2017-03-29
FCSp3,WC_1617,Shoma UNO,MEN_FS,2.80,0.79,0,0,0,2017-03-29
FCCoSp4,WC_1617,Shoma UNO,MEN_FS,3.50,0.79,0,0,0,2017-03-29
CCoSp4,WC_1617,Shoma UNO,MEN_FS,3.50,1.36,0,0,0,2017-03-29
FCSp4,WC_1617,Boyang JIN,MEN_FS,3.20,0.64,0,0,0,2017-03-29
CSSp4,WC_1617,Boyang JIN,MEN_FS,3.00,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Boyang JIN,MEN_FS,3.50,0.86,0,0,0,2017-03-29
CCSp4,WC_1617,Nathan CHEN,MEN_FS,3.20,0.43,0,0,0,2017-03-29
FCCoSp4,WC_1617,Nathan CHEN,MEN_FS,3.50,0.64,0,0,0,2017-03-29
CCoSp4,WC_1617,Nathan CHEN,MEN_FS,3.50,0.64,0,0,0,2017-03-29
CCSp4,WC_1617,Patrick CHAN,MEN_FS,3.20,1.00,0,0,0,2017-03-29
FSSp4,WC_1617,Patrick CHAN,MEN_FS,3.00,0.93,0,0,0,2017-03-29
CCoSp3,WC_1617,Patrick CHAN,MEN_FS,3.00,0.14,0,0,0,2017-03-29
CSSp4,WC_1617,Javier FERNANDEZ,MEN_FS,3.00,0.93,0,0,0,2017-03-29
FCCoSp4,WC_1617,Javier FERNANDEZ,MEN_FS,3.50,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Javier FERNANDEZ,MEN_FS,3.50,0.86,0,0,0,2017-03-29
CCSp4,WC_1617,Jason BROWN,MEN_FS,3.20,1.43,0,0,0,2017-03-29
FCCoSp4,WC_1617,Jason BROWN,MEN_FS,3.50,1.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Jason BROWN,MEN_FS,3.50,1.21,0,0,0,2017-03-29
CCSp3,WC_1617,Kevin REYNOLDS,MEN_FS,2.80,0.36,0,0,0,2017-03-29
FCCoSp4,WC_1617,Kevin REYNOLDS,MEN_FS,3.50,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Kevin REYNOLDS,MEN_FS,3.50,1.00,0,0,0,2017-03-29
FSSp4,WC_1617,Mikhail KOLYADA,MEN_FS,3.00,1.00,0,0,0,2017-03-29
CCSp4,WC_1617,Mikhail KOLYADA,MEN_FS,3.20,0.86,0,0,0,2017-03-29
CCoSp4,WC_1617,Mikhail KOLYADA,MEN_FS,3.50,0.71,0,0,0,2017-03-29
CCSp4,WC_1617,Misha GE,MEN_FS,3.20,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Misha GE,MEN_FS,3.00,0.36,0,0,0,2017-03-29
CCoSp4,WC_1617,Misha GE,MEN_FS,3.50,0.93,0,0,0,2017-03-29
CSSp4,WC_1617,Moris KVITELASHVILI,MEN_FS,3.00,0.50,0,0,0,2017-03-29
FCSp4,WC_1617,Moris KVITELASHVILI,MEN_FS,3.20,0.07,0,0,0,2017-03-29
CCoSp4,WC_1617,Moris KVITELASHVILI,MEN_FS,3.50,0.21,0,0,0,2017-03-29
CCoSp4,WC_1617,Alexei BYCHENKO,MEN_FS,3.50,0.29,0,0,0,2017-03-29
FCSp3,WC_1617,Alexei BYCHENKO,MEN_FS,2.80,0.43,0,0,0,2017-03-29
CSSp4,WC_1617,Alexei BYCHENKO,MEN_FS,3.00,0.21,0,0,0,2017-03-29
CCSp4,WC_1617,Deniss VASILJEVS,MEN_FS,3.20,0.64,0,0,0,2017-03-29
CCoSp4,WC_1617,Deniss VASILJEVS,MEN_FS,3.50,1.00,0,0,0,2017-03-29
FCCoSp4,WC_1617,Deniss VASILJEVS,MEN_FS,3.50,1.21,0,0,0,2017-03-29
CCoSp4,WC_1617,Maxim KOVTUN,MEN_FS,3.50,0.50,0,0,0,2017-03-29
FCSp4,WC_1617,Maxim KOVTUN,MEN_FS,3.20,0.14,0,0,0,2017-03-29
CSSp3,WC_1617,Maxim KOVTUN,MEN_FS,2.60,0.14,0,0,0,2017-03-29
CCSp4,WC_1617,Brendan KERRY,MEN_FS,3.20,0.43,0,0,0,2017-03-29
FSSp4,WC_1617,Brendan KERRY,MEN_FS,3.00,0.50,0,0,0,2017-03-29
CCoSp3,WC_1617,Brendan KERRY,MEN_FS,3.00,0.29,0,0,0,2017-03-29
FCSp4,WC_1617,Chafik BESSEGHIER,MEN_FS,3.20,0.07,0,0,0,2017-03-29
CCoSp2,WC_1617,Chafik BESSEGHIER,MEN_FS,2.50,0.03,0,0,0,2017-03-29
CSSp4,WC_1617,Chafik BESSEGHIER,MEN_FS,3.00,0.21,0,0,0,2017-03-29
CSSp4,WC_1617,Keiji TANAKA,MEN_FS,3.00,0.29,0,0,0,2017-03-29
FCSp4,WC_1617,Keiji TANAKA,MEN_FS,3.20,0.07,0,0,0,2017-03-29
CCoSp4,WC_1617,Keiji TANAKA,MEN_FS,3.00,0.29,1,0,1,2017-03-29
FCCoSp4,WC_1617,Michal BREZINA,MEN_FS,3.50,0.17,0,0,0,2017-03-29
FSSp4,WC_1617,Michal BREZINA,MEN_FS,3.00,0.57,0,0,0,2017-03-29
CCoSp4,WC_1617,Michal BREZINA,MEN_FS,3.50,0.71,0,0,0,2017-03-29
FCCoSp4,WC_1617,Julian Zhi Jie YEE,MEN_FS,3.50,0.29,0,0,0,2017-03-29
CCSp4,WC_1617,Julian Zhi Jie YEE,MEN_FS,3.20,-0.04,0,0,0,2017-03-29
CCoSp4,WC_1617,Julian Zhi Jie YEE,MEN_FS,3.50,0.29,0,0,0,2017-03-29
CCSp3,WC_1617,Denis TEN,MEN_FS,2.80,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Denis TEN,MEN_FS,3.50,0.50,0,0,0,2017-03-29
FSSp2,WC_1617,Denis TEN,MEN_FS,2.30,0.21,0,0,0,2017-03-29
FCSp4,WC_1617,Paul FENTZ,MEN_FS,3.20,0.50,0,0,0,2017-03-29
CSSp3,WC_1617,Paul FENTZ,MEN_FS,2.60,0.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Paul FENTZ,MEN_FS,3.50,0.14,0,0,0,2017-03-29
CSSp4,WC_1617,Jorik HENDRICKX,MEN_FS,3.00,0.50,0,0,0,2017-03-29
FCSp4,WC_1617,Jorik HENDRICKX,MEN_FS,3.20,0.57,0,0,0,2017-03-29
CCoSp4,WC_1617,Jorik HENDRICKX,MEN_FS,3.50,0.71,0,0,0,2017-03-29
FSSp4,WC_1617,Alexander MAJOROV,MEN_FS,3.00,0.50,0,0,0,2017-03-29
FCCoSp4,WC_1617,Alexander MAJOROV,MEN_FS,3.50,0.36,0,0,0,2017-03-29
CCoSp4,WC_1617,Alexander MAJOROV,MEN_FS,3.50,0.50,0,0,0,2017-03-29
FCCoSp3,WC_1617,Michael Christian MARTINEZ,MEN_FS,3.00,0.14,0,0,0,2017-03-29
FSSp3,WC_1617,Michael Christian MARTINEZ,MEN_FS,2.60,0.14,0,0,0,2017-03-29
CCoSp3,WC_1617,Michael Christian MARTINEZ,MEN_FS,3.00,0.71,0,0,0,2017-03-29
FCSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_SP,3.20,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_SP,3.50,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_SP,2.70,1.07,0,0,0,2017-03-29
FCSp4,WC_1617,Kaetlyn OSMOND,LADIES_SP,3.20,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Kaetlyn OSMOND,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Kaetlyn OSMOND,LADIES_SP,3.50,1.00,0,0,0,2017-03-29
LSp3,WC_1617,Gabrielle DALEMAN,LADIES_SP,2.40,0.93,0,0,0,2017-03-29
FCSp4,WC_1617,Gabrielle DALEMAN,LADIES_SP,3.20,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Gabrielle DALEMAN,LADIES_SP,3.50,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Anna POGORILAYA,LADIES_SP,3.50,0.93,0,0,0,2017-03-29
FCSp4,WC_1617,Anna POGORILAYA,LADIES_SP,3.20,0.57,0,0,0,2017-03-29
LSp4,WC_1617,Anna POGORILAYA,LADIES_SP,2.70,0.71,0,0,0,2017-03-29
CCoSp4,WC_1617,Karen CHEN,LADIES_SP,3.50,1.00,0,0,0,2017-03-29
FCSp4,WC_1617,Karen CHEN,LADIES_SP,3.20,0.57,0,0,0,2017-03-29
LSp4,WC_1617,Karen CHEN,LADIES_SP,2.70,1.29,0,0,0,2017-03-29
FCSp4,WC_1617,Maria SOTSKOVA,LADIES_SP,3.20,0.79,0,0,0,2017-03-29
CCoSp4,WC_1617,Maria SOTSKOVA,LADIES_SP,3.50,0.36,0,0,0,2017-03-29
LSp4,WC_1617,Maria SOTSKOVA,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Ashley WAGNER,LADIES_SP,2.70,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Ashley WAGNER,LADIES_SP,3.00,0.79,0,0,0,2017-03-29
CCoSp4,WC_1617,Ashley WAGNER,LADIES_SP,3.50,0.71,0,0,0,2017-03-29
LSp4,WC_1617,Carolina KOSTNER,LADIES_SP,2.70,0.71,0,0,0,2017-03-29
FCSp1,WC_1617,Carolina KOSTNER,LADIES_SP,1.90,-0.81,0,0,0,2017-03-29
CCoSp4,WC_1617,Carolina KOSTNER,LADIES_SP,3.50,0.71,0,0,0,2017-03-29
FCSp3,WC_1617,Wakaba HIGUCHI,LADIES_SP,2.80,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Wakaba HIGUCHI,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Wakaba HIGUCHI,LADIES_SP,2.70,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_SP,3.50,0.57,0,0,0,2017-03-29
FCSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_SP,3.20,0.07,0,0,0,2017-03-29
LSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_SP,2.70,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Dabin CHOI,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
FCSp4,WC_1617,Dabin CHOI,LADIES_SP,3.20,0.21,0,0,0,2017-03-29
LSp4,WC_1617,Dabin CHOI,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
LSp3,WC_1617,Rika HONGO,LADIES_SP,2.40,0.29,0,0,0,2017-03-29
FCSp4,WC_1617,Rika HONGO,LADIES_SP,3.20,0.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Rika HONGO,LADIES_SP,3.50,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Mariah BELL,LADIES_SP,3.50,0.57,0,0,0,2017-03-29
FSSp3,WC_1617,Mariah BELL,LADIES_SP,2.60,0.43,0,0,0,2017-03-29
LSp4,WC_1617,Mariah BELL,LADIES_SP,2.70,0.86,0,0,0,2017-03-29
FCSp4,WC_1617,Ivett TOTH,LADIES_SP,3.20,0.14,0,0,0,2017-03-29
LSp4,WC_1617,Ivett TOTH,LADIES_SP,2.70,0.17,0,0,0,2017-03-29
CCoSp4,WC_1617,Ivett TOTH,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Mai MIHARA,LADIES_SP,3.00,0.71,0,0,0,2017-03-29
CCoSp4,WC_1617,Mai MIHARA,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Mai MIHARA,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
FCSp4,WC_1617,Xiangning LI,LADIES_SP,3.20,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Xiangning LI,LADIES_SP,3.50,0.93,0,0,0,2017-03-29
LSp4,WC_1617,Xiangning LI,LADIES_SP,2.70,1.07,0,0,0,2017-03-29
FSSp4,WC_1617,Loena HENDRICKX,LADIES_SP,3.00,0.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Loena HENDRICKX,LADIES_SP,3.50,0.79,0,0,0,2017-03-29
LSp4,WC_1617,Loena HENDRICKX,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
FCSp4,WC_1617,Nicole RAJICOVA,LADIES_SP,3.20,0.50,0,0,0,2017-03-29
LSp3,WC_1617,Nicole RAJICOVA,LADIES_SP,2.40,0.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Nicole RAJICOVA,LADIES_SP,3.50,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Kailani CRAINE,LADIES_SP,3.50,0.64,0,0,0,2017-03-29
FSSp4,WC_1617,Kailani CRAINE,LADIES_SP,3.00,0.36,0,0,0,2017-03-29
LSp4,WC_1617,Kailani CRAINE,LADIES_SP,2.70,0.86,0,0,0,2017-03-29
LSp4,WC_1617,Zijun LI,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
FCSp4,WC_1617,Zijun LI,LADIES_SP,3.20,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Zijun LI,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Angelina KUCHVALSKA,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Angelina KUCHVALSKA,LADIES_SP,3.00,0.21,0,0,0,2017-03-29
LSp2,WC_1617,Angelina KUCHVALSKA,LADIES_SP,1.90,0.00,0,0,0,2017-03-29
FCSp3,WC_1617,Laurine LECAVELIER,LADIES_SP,2.80,0.64,0,0,0,2017-03-29
CCoSp3,WC_1617,Laurine LECAVELIER,LADIES_SP,3.00,0.00,0,0,0,2017-03-29
LSp3,WC_1617,Laurine LECAVELIER,LADIES_SP,2.40,0.00,0,0,0,2017-03-29
FCSp4,WC_1617,Anastasia GALUSTYAN,LADIES_SP,3.20,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Anastasia GALUSTYAN,LADIES_SP,2.70,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Anastasia GALUSTYAN,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
FCSp4,WC_1617,Nicole SCHOTT,LADIES_SP,3.20,0.21,0,0,0,2017-03-29
CCoSp4,WC_1617,Nicole SCHOTT,LADIES_SP,3.50,-0.04,0,0,0,2017-03-29
LSp4,WC_1617,Nicole SCHOTT,LADIES_SP,2.70,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Shuran YU,LADIES_SP,3.50,0.36,0,0,0,2017-03-29
FCSp3,WC_1617,Shuran YU,LADIES_SP,2.80,-0.17,0,0,0,2017-03-29
LSp4,WC_1617,Shuran YU,LADIES_SP,2.70,0.79,0,0,0,2017-03-29
LSp4,WC_1617,Joshi HELGESSON,LADIES_SP,2.70,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Joshi HELGESSON,LADIES_SP,3.50,0.36,0,0,0,2017-03-29
FCSp3,WC_1617,Joshi HELGESSON,LADIES_SP,2.80,0.43,0,0,0,2017-03-29
FSSp3,WC_1617,Helery HAELVIN,LADIES_SP,2.60,0.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Helery HAELVIN,LADIES_SP,3.50,-0.13,0,0,0,2017-03-29
LSp3,WC_1617,Helery HAELVIN,LADIES_SP,2.40,0.07,0,0,0,2017-03-29
FCSp3,WC_1617,Amy LIN,LADIES_SP,2.80,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Amy LIN,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Amy LIN,LADIES_SP,2.70,0.64,0,0,0,2017-03-29
FSSp2,WC_1617,Emmi PELTONEN,LADIES_SP,2.30,-0.47,0,0,0,2017-03-29
LSp2,WC_1617,Emmi PELTONEN,LADIES_SP,1.90,0.21,0,0,0,2017-03-29
CCoSp4,WC_1617,Emmi PELTONEN,LADIES_SP,3.50,0.50,0,0,0,2017-03-29
LSp3,WC_1617,Isadora WILLIAMS,LADIES_SP,2.40,0.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Isadora WILLIAMS,LADIES_SP,3.50,0.21,0,0,0,2017-03-29
FSSp4,WC_1617,Isadora WILLIAMS,LADIES_SP,3.00,0.00,0,0,0,2017-03-29
FCSp4,WC_1617,Kerstin FRANK,LADIES_SP,3.20,0.03,0,0,0,2017-03-29
LSp3,WC_1617,Kerstin FRANK,LADIES_SP,2.40,0.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Kerstin FRANK,LADIES_SP,3.50,0.21,0,0,0,2017-03-29
CSp3,WC_1617,Natasha MCKAY,LADIES_SP,2.30,0.43,0,0,0,2017-03-29
CCoSp1,WC_1617,Natasha MCKAY,LADIES_SP,2.00,-0.04,0,0,0,2017-03-29
FSSp3,WC_1617,Natasha MCKAY,LADIES_SP,2.60,0.43,0,0,0,2017-03-29
CCoSp3,WC_1617,Yasmine Kimiko YAMADA,LADIES_SP,3.00,0.43,0,0,0,2017-03-29
FCSp4,WC_1617,Yasmine Kimiko YAMADA,LADIES_SP,3.20,0.17,0,0,0,2017-03-29
LSp3,WC_1617,Yasmine Kimiko YAMADA,LADIES_SP,2.40,0.29,0,0,0,2017-03-29
FCSp3,WC_1617,Anne Line GJERSEM,LADIES_SP,2.80,0.43,0,0,0,2017-03-29
SSp4,WC_1617,Anne Line GJERSEM,LADIES_SP,2.50,0.36,0,0,0,2017-03-29
CCoSp4,WC_1617,Anne Line GJERSEM,LADIES_SP,3.50,0.07,0,0,0,2017-03-29
FCSp4,WC_1617,Anna KHNYCHENKOVA,LADIES_SP,3.20,0.36,0,0,0,2017-03-29
LSp4,WC_1617,Anna KHNYCHENKOVA,LADIES_SP,2.70,0.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Anna KHNYCHENKOVA,LADIES_SP,3.50,0.00,0,0,0,2017-03-29
CSp3,WC_1617,Dasa GRM,LADIES_SP,2.30,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Dasa GRM,LADIES_SP,3.00,0.14,0,0,0,2017-03-29
CCoSp4,WC_1617,Dasa GRM,LADIES_SP,3.50,0.07,0,0,0,2017-03-29
LSp4,WC_1617,Michaela-Lucie HANZLIKOVA,LADIES_SP,2.70,0.29,0,0,0,2017-03-29
FCSp4,WC_1617,Michaela-Lucie HANZLIKOVA,LADIES_SP,3.20,0.50,0,0,0,2017-03-29
CCoSp3,WC_1617,Michaela-Lucie HANZLIKOVA,LADIES_SP,3.00,0.00,0,0,0,2017-03-29
FCCoSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Evgenia MEDVEDEVA,LADIES_FS,2.70,1.14,0,0,0,2017-03-29
LSp4,WC_1617,Kaetlyn OSMOND,LADIES_FS,2.70,1.00,0,0,0,2017-03-29
FCCoSp4,WC_1617,Kaetlyn OSMOND,LADIES_FS,3.50,0.86,0,0,0,2017-03-29
CCoSp4,WC_1617,Kaetlyn OSMOND,LADIES_FS,3.50,0.93,0,0,0,2017-03-29
FCSp4,WC_1617,Gabrielle DALEMAN,LADIES_FS,3.20,0.93,0,0,0,2017-03-29
LSp3,WC_1617,Gabrielle DALEMAN,LADIES_FS,2.40,0.64,0,0,0,2017-03-29
CCoSp4,WC_1617,Gabrielle DALEMAN,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Mai MIHARA,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
FSSp4,WC_1617,Mai MIHARA,LADIES_FS,3.00,0.57,0,0,0,2017-03-29
FCCoSp4,WC_1617,Mai MIHARA,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
FCSp4,WC_1617,Carolina KOSTNER,LADIES_FS,3.20,0.43,0,0,0,2017-03-29
FCCoSp4,WC_1617,Carolina KOSTNER,LADIES_FS,3.50,0.57,0,0,0,2017-03-29
CCoSp4,WC_1617,Carolina KOSTNER,LADIES_FS,3.50,0.86,0,0,0,2017-03-29
FCCoSp4,WC_1617,Karen CHEN,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Karen CHEN,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Karen CHEN,LADIES_FS,2.70,1.29,0,0,0,2017-03-29
FCSp4,WC_1617,Dabin CHOI,LADIES_FS,3.20,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Dabin CHOI,LADIES_FS,3.50,0.71,0,0,0,2017-03-29
LSp4,WC_1617,Dabin CHOI,LADIES_FS,2.70,0.86,0,0,0,2017-03-29
FCSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_FS,3.20,0.43,0,0,0,2017-03-29
CCoSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_FS,3.50,0.64,0,0,0,2017-03-29
FCCoSp4,WC_1617,Elizabet TURSYNBAEVA,LADIES_FS,3.50,0.86,0,0,0,2017-03-29
FCCoSp4,WC_1617,Mariah BELL,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Mariah BELL,LADIES_FS,2.70,0.86,0,0,0,2017-03-29
CCoSp4,WC_1617,Mariah BELL,LADIES_FS,3.50,0.86,0,0,0,2017-03-29
FSSp4,WC_1617,Ashley WAGNER,LADIES_FS,3.00,0.71,0,0,0,2017-03-29
CCoSp4,WC_1617,Ashley WAGNER,LADIES_FS,3.50,0.57,0,0,0,2017-03-29
FCCoSp3,WC_1617,Ashley WAGNER,LADIES_FS,3.00,0.36,0,0,0,2017-03-29
FCSp4,WC_1617,Maria SOTSKOVA,LADIES_FS,3.20,0.64,0,0,0,2017-03-29
CCoSp3,WC_1617,Maria SOTSKOVA,LADIES_FS,3.00,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Maria SOTSKOVA,LADIES_FS,2.70,0.93,0,0,0,2017-03-29
CCoSp4,WC_1617,Wakaba HIGUCHI,LADIES_FS,3.50,0.71,0,0,0,2017-03-29
FCSp4,WC_1617,Wakaba HIGUCHI,LADIES_FS,3.20,0.50,0,0,0,2017-03-29
LSp3,WC_1617,Wakaba HIGUCHI,LADIES_FS,2.40,0.71,0,0,0,2017-03-29
FCSp4,WC_1617,Xiangning LI,LADIES_FS,3.20,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Xiangning LI,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Xiangning LI,LADIES_FS,2.70,1.00,0,0,0,2017-03-29
CCoSp4,WC_1617,Loena HENDRICKX,LADIES_FS,3.50,1.00,0,0,0,2017-03-29
LSp4,WC_1617,Loena HENDRICKX,LADIES_FS,2.70,1.14,0,0,0,2017-03-29
FCCoSp4,WC_1617,Loena HENDRICKX,LADIES_FS,3.50,0.57,0,0,0,2017-03-29
FCCoSp4,WC_1617,Anna POGORILAYA,LADIES_FS,3.50,0.86,0,0,0,2017-03-29
CCoSp4,WC_1617,Anna POGORILAYA,LADIES_FS,3.50,0.79,0,0,0,2017-03-29
LSp2,WC_1617,Anna POGORILAYA,LADIES_FS,1.90,-0.04,0,0,0,2017-03-29
FCSp4,WC_1617,Nicole RAJICOVA,LADIES_FS,3.20,0.50,0,0,0,2017-03-29
FCCoSp4,WC_1617,Nicole RAJICOVA,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Nicole RAJICOVA,LADIES_FS,3.50,0.43,0,0,0,2017-03-29
FCSp3,WC_1617,Laurine LECAVELIER,LADIES_FS,2.80,0.71,0,0,0,2017-03-29
LSp2,WC_1617,Laurine LECAVELIER,LADIES_FS,1.90,0.00,0,0,0,2017-03-29
CCoSp3,WC_1617,Laurine LECAVELIER,LADIES_FS,3.00,0.00,0,0,0,2017-03-29
FCSp4,WC_1617,Rika HONGO,LADIES_FS,3.20,0.14,0,0,0,2017-03-29
FCCoSp3,WC_1617,Rika HONGO,LADIES_FS,3.00,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Rika HONGO,LADIES_FS,3.50,0.36,0,0,0,2017-03-29
FCSp4,WC_1617,Nicole SCHOTT,LADIES_FS,3.20,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Nicole SCHOTT,LADIES_FS,2.70,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Nicole SCHOTT,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
FCSp3,WC_1617,Zijun LI,LADIES_FS,2.80,0.29,0,0,0,2017-03-29
CCoSp4,WC_1617,Zijun LI,LADIES_FS,3.50,0.50,0,0,0,2017-03-29
LSp4,WC_1617,Zijun LI,LADIES_FS,2.70,0.57,0,0,0,2017-03-29
LSp3,WC_1617,Ivett TOTH,LADIES_FS,2.40,0.07,0,0,0,2017-03-29
CCoSp4,WC_1617,Ivett TOTH,LADIES_FS,3.50,0.43,0,0,0,2017-03-29
FCCoSp4,WC_1617,Ivett TOTH,LADIES_FS,3.50,0.43,0,0,0,2017-03-29
FSSp3,WC_1617,Angelina KUCHVALSKA,LADIES_FS,2.60,0.36,0,0,0,2017-03-29
CCoSp4,WC_1617,Angelina KUCHVALSKA,LADIES_FS,3.50,0.29,0,0,0,2017-03-29
LSp4,WC_1617,Angelina KUCHVALSKA,LADIES_FS,2.70,0.29,0,0,0,2017-03-29
FCSp4,WC_1617,Anastasia GALUSTYAN,LADIES_FS,3.20,0.43,0,0,0,2017-03-29
CCoSp3,WC_1617,Anastasia GALUSTYAN,LADIES_FS,3.00,0.21,0,0,0,2017-03-29
LSp3,WC_1617,Anastasia GALUSTYAN,LADIES_FS,2.40,0.50,0,0,0,2017-03-29
CCoSp4,WC_1617,Kailani CRAINE,LADIES_FS,3.50,0.21,0,0,0,2017-03-29
FCCoSp4,WC_1617,Kailani CRAINE,LADIES_FS,3.50,0.64,0,0,0,2017-03-29
LSp4,WC_1617,Kailani CRAINE,LADIES_FS,2.70,0.64,0,0,0,2017-03-29
